date,open,high,low,close,volume,change_percent,avg_vol_20d
2017/09/18,237.12,237.43,236.39,236.8,4219,,
2017/09/19,236.05,236.98,236.03,236.74,4627,,
2017/09/20,236.5,236.62,236.28,236.55,2476,,
2017/09/21,237.92,238.08,237.29,237.29,41864,,
2017/09/22,236.59,236.72,236.1,236.5,6366,,
2017/09/25,237.4,238.43,237.28,238.1,3194,,
2017/09/26,238.35,239.82,238.35,239.48,1497,,
2017/09/27,239.99,241.19,239.99,240.23,633,,
2017/09/28,240.69,240.91,239.7,240.15,6598,,
2017/09/29,240.28,240.39,239.7,240.39,10297,,
2017/10/02,241.81,242.62,241.75,242.62,721,,
2017/10/03,243.37,243.37,242.57,242.86,364,,
2017/10/04,243.3,243.3,242.5,243.15,2234,,
2017/10/05,242.96,244.46,242.8,244.4,22717,,
2017/10/06,245,245.08,243.99,243.99,238,,
2017/10/09,244.62,244.73,244.03,244.26,66892,,
2017/10/10,243.59,244.05,243.21,243.43,1859,,
2017/10/11,243.41,243.41,242.75,243.04,2258,,
2017/10/12,243.22,243.45,242.78,243.43,18054,,
2017/10/13,243.62,244.46,243.42,244.04,1833,,
2017/10/16,244.97,245.19,244.58,244.58,42120,,
2017/10/17,245.38,245.99,244.98,245.23,17995,,
2017/10/18,245.64,246.2,245.48,245.54,481,,
2017/10/19,244.53,244.57,242.94,243.64,1552,,
2017/10/20,244.99,245.65,244.99,245.55,5993,,
2017/10/23,246.48,247.15,246.19,246.54,2024,,
2017/10/24,246.25,246.37,245.6,245.83,1624,,
2017/10/25,245.46,245.69,243.43,243.66,922,,
2017/10/26,243.8,246.81,243.66,246.8,1495,,
2017/10/27,248.11,249.81,248.11,249.81,2201,,
2017/10/30,249.07,249.54,248.7,248.78,1158,,
2017/10/31,248.95,249.25,248.69,249.04,1525,,
2017/11/01,249.81,250.64,249.81,250.31,1726,,
2017/11/02,249.67,249.91,247.82,249.14,2435,,
2017/11/03,249.64,250.78,249,250.78,1907,,
2017/11/06,250.53,251.45,250.37,251.33,2705,,
2017/11/07,251.99,252.4,251.63,251.75,1704,,
2017/11/08,251.57,251.78,251,251.47,729,,
2017/11/09,251.19,251.64,249.44,249.44,1369,,
2017/11/10,249.99,249.99,248.38,248.6,1476,,
2017/11/13,249.24,249.25,247.33,248.51,1278,,
2017/11/14,247.93,247.93,245.45,245.71,27343,,
2017/11/15,243.81,244.54,242.84,244.46,1585,,
2017/11/16,245.37,246.6,245,246.46,925,,
2017/11/17,246.17,246.25,245.49,245.65,3783,,
2017/11/20,245.77,247.09,245.03,247.09,8327,,
2017/11/21,247.11,249.04,246.81,248.64,1759,,
2017/11/22,248.46,249.07,247.74,247.74,1109,,
2017/11/23,246.36,247.24,246.36,246.93,2353,,
2017/11/24,247.33,247.33,245.92,245.92,144,,
2017/11/27,245.5,246.37,245.44,245.6,6876,,
2017/11/28,246.15,247.32,245.99,247.16,561,,
2017/11/29,248.54,249.75,248.32,248.4,1017,,
2017/11/30,248.37,249.58,248.26,248.38,973,,
2017/12/01,248.23,249.39,245.83,245.83,2106,,
2017/12/04,249.91,251,249.65,249.85,1934,,
2017/12/05,249.1,249.93,248.32,249.93,1918,,
2017/12/06,247.56,249.4,247.4,249.13,62547,,
2017/12/07,249.32,249.72,248.73,249.59,8897,,
2017/12/08,250.9,251.8,250.9,251.03,1127,,
2017/12/11,251.6,251.8,250.83,251.07,5222,,
2017/12/12,252.21,253.62,251.8,253.62,4548,,
2017/12/13,253.13,253.5,252.74,253.1,1410,,
2017/12/14,252.02,252.54,251.35,252.18,475,,
2017/12/15,251.52,252.87,251,252.87,29405,,
2017/12/18,254.09,254.39,253.72,254.39,18478,,
2017/12/19,254.42,254.65,253.29,253.29,1526,,
2017/12/20,253.3,253.32,251.1,251.7,619,,
2017/12/21,251.59,252.74,251.07,252.74,689,,
2017/12/22,252.99,253.2,252.56,252.7,5613,,
2017/12/27,253.53,253.53,251.97,252.41,3481,,
2017/12/28,251.62,252.03,251.29,251.3,930,,
2017/12/29,251.7,251.7,250.41,250.41,1183,,
2018/01/02,252.06,252.06,248.8,250.07,9116,,
2018/01/03,250.97,252.7,250.97,252.35,2071,,
2018/01/04,253.24,253.95,252.6,253.46,2986,,
2018/01/05,254.08,255.3,254.08,255.27,1170,,
2018/01/08,256.92,257.04,256.3,256.94,1849,,
2018/01/09,257.96,258.89,257.8,258.89,2214,,
2018/01/10,258.09,258.23,256.16,257.45,4539,,
2018/01/11,258.48,258.48,256.3,256.69,136523,,
2018/01/12,257.34,257.34,255.92,257.1,2391,,
2018/01/15,256.37,256.37,255,255.69,4747,,
2018/01/16,256.27,257.43,255.92,256.42,1946,,
2018/01/17,255.56,256.5,255.22,256.07,5747,,
2018/01/18,256.96,256.96,255.91,256.4,612,,
2018/01/19,255.99,257.28,255.83,257.13,1100,,
2018/01/22,257.36,258.27,256.93,257.94,1339,,
2018/01/23,259.33,259.96,258.43,259.2,2216,,
2018/01/24,258.71,258.89,257.06,257.06,2884,,
2018/01/25,256.59,257.59,254.35,255.23,6549,,
2018/01/26,255.68,257.52,255.64,257.52,3158,,
2018/01/29,258.47,259.02,257.5,258.43,1595,,
2018/01/30,257.1,257.25,254,255.2,3245,,
2018/01/31,254.94,255.1,253.9,254.25,1376,,
2018/02/01,255.52,255.52,252.69,253.11,3927,,
2018/02/02,252.01,252.01,250.6,250.6,2376,,
2018/02/05,247.05,248.12,245.94,247.34,5049,,
2018/02/06,238.75,243.46,235.65,238.31,28536,,
2018/02/07,241.67,247.1,240.93,246.37,6513,,
2018/02/08,244.22,244.71,241.2,241.46,3330,,
2018/02/09,239.33,240.16,235.76,237.3,5963,,
2018/02/12,239.86,241.96,239.86,240.73,1872,,
2018/02/13,240.52,240.52,238.95,239.25,6944,,
2018/02/14,241.25,241.73,239.49,241.1,2904,,
2018/02/15,242.57,243.81,241.45,242.29,1506,,
2018/02/16,244.46,246.37,244.41,246.22,1151,,
2018/02/19,246.86,247.14,245.35,245.6,1235,,
2018/02/20,246.06,247.01,245.29,247.01,909,,
2018/02/21,246.14,247.8,245.22,247.8,683,,
2018/02/22,245.1,247,244.82,247,955,,
2018/02/23,247.42,247.58,246.22,247.58,1789,,
2018/02/26,249.65,250.32,249.58,250.23,4692,,
2018/02/27,251.17,251.95,250.46,251.43,3466,,
2018/02/28,250.29,251.49,249.42,249.42,1145,,
2018/03/01,247.79,248.15,246.49,246.7,2639,,
2018/03/02,243.1,243.72,239.95,240.61,2424,,
2018/03/05,241.47,243.62,241.47,243.62,1830,,
2018/03/06,245.38,245.51,243.52,243.52,1494,,
2018/03/07,242.29,244.4,241.55,243.79,1303,,
2018/03/08,243.95,246.63,243.89,246.4,443,,
2018/03/09,247.04,249,246.9,248.96,1287,,
2018/03/12,250.81,251.1,249.73,250.35,2918,,
2018/03/13,250.35,250.8,247.87,248.09,3556,,
2018/03/14,247.92,248.96,246.54,246.99,1385,,
2018/03/15,247.47,248.65,247.12,248.29,1520,,
2018/03/16,247.28,249.34,247.28,248.57,9063,,
2018/03/19,248.12,248.12,244.4,244.56,1543,,
2018/03/20,245.01,246.56,244.5,246.41,30638,,
2018/03/21,246.5,247.09,245.29,247.09,467,,
2018/03/22,243.57,244.46,241.07,242.56,652,,
2018/03/23,240.44,240.44,237.8,238.54,23221,,
2018/03/26,237.86,238.17,234.59,235.41,4724,,
2018/03/27,239.98,241.06,239.46,240,3983,,
2018/03/28,237.07,237.96,235.91,237.56,4617,,
2018/03/29,238.76,240.74,238.49,240.44,982,,
2018/04/03,237.29,238.99,236.6,238.38,1032,,
2018/04/04,238.45,238.45,234.96,238.12,6236,,
2018/04/05,242.77,244.93,242.24,244.93,4090,,
2018/04/06,242.47,242.98,240.99,241.34,1723,,
2018/04/09,241.45,241.77,239.7,241.64,947,,
2018/04/10,242.86,242.98,241.42,242.98,1723,,
2018/04/11,241.46,241.87,239.95,241.43,1988,,
2018/04/12,241.47,244.09,241.06,243.82,21801,,
2018/04/13,243.82,244.8,243,243.34,665,,
2018/04/16,243.63,243.63,242.5,242.94,622,,
2018/04/17,,,,242.94,,,
2018/04/18,246.0437,246.365,245.6065,246.365,310,,
2018/04/19,246.0843,246.0843,245.1159,245.5257,363,,
2018/04/20,245.4282,246.4226,245.0961,245.3593,815,,
2018/04/23,245.22,246.9621,245,246.8684,593,,
2018/04/24,246.7991,247.8004,245.9235,246.3676,1833,,
2018/04/25,243.9147,244.5876,242.9,244.1616,806,,
2018/04/26,244.4715,247.9,244.4715,247.3883,5470,,
2018/04/27,248.72,249.2273,247.7,248.4353,588,,
2018/04/30,248.8391,249.99,248.8,249.3382,784,,
2018/05/02,249.53,250.05,249.0265,249.8628,7064,,
2018/05/03,248.7913,248.8576,246.4701,246.8016,345,,
2018/05/04,248.7464,251.0019,247.8207,250.9582,1048,,
2018/05/07,251.7855,253.3694,251.7855,253.014,816,,
2018/05/08,252.5995,253.6274,252.3943,253.3595,1557,,
2018/05/09,254.1662,254.8166,253.8542,254.3935,721,,
2018/05/10,255.8985,256.5331,254.9476,256.371,818,,
2018/05/11,257.0029,257.0029,256.025,256.6422,5315,,
2018/05/14,257.15,257.3,256.0761,256.878,534,,
2018/05/15,256.5618,257.6758,256.5146,256.7597,606,,
2018/05/16,257.3935,258.81,257.187,258.6483,26868,,
2018/05/17,258.6306,260,258.1937,259.7768,50635,,
2018/05/18,258.8734,259.8,258.695,259.1939,590,,
2018/05/21,260.5602,261.3,260.1963,260.5006,2229,,
2018/05/22,260.7944,261.2641,259.8871,260.7074,1125,,
2018/05/23,260.127,260.127,258.912,259.6526,603,,
2018/05/24,260.227,260.788,258.3976,258.8942,294,,
2018/05/25,260.4043,260.8419,259.9469,260.3274,687,,
2018/05/28,260.6322,261,260.5418,260.8432,614,,
2018/05/29,260.2894,260.2894,259.1492,259.7482,2709,,
2018/05/30,259.174,259.9595,258.5008,259.363,1771,,
2018/05/31,259.733,259.9243,257.8441,258.39,661,,
2018/06/01,258.7021,260.7535,258.65,260.3106,1959,,
2018/06/04,261.45,261.45,260.2755,261.1534,51233,,
2018/06/05,260.8335,262.3341,260.7711,261.1701,2856,,
2018/06/06,261.06,261.0617,259.5076,260.8477,5537,,
2018/06/07,261.396,261.6251,260.3556,260.6599,2112,,
2018/06/08,260.41,261.2125,259.7,261.0871,1588,,
2018/06/11,261.1265,261.9747,261.1265,261.9747,3363,,
2018/06/12,262.904,262.904,261.7146,262.054,1224,,
2018/06/13,262.8,263.1576,262.5714,262.6769,2151,,
2018/06/14,260.45,265.9379,260.0362,265.2551,1776,,
2018/06/15,266.5388,266.7925,263.7545,263.7545,1744,,
2018/06/18,264.49,264.6932,262.6742,263.6105,1681,,
2018/06/19,261.2643,262.7743,260.6684,262.3433,2323,,
2018/06/20,264.2205,264.5619,263.2544,263.4408,2040,,
2018/06/21,264.6458,264.6458,261,261.7509,1147,,
2018/06/22,261.3804,262.4195,261.3804,262.4123,523,,
2018/06/25,262.42,262.42,256.5167,256.5167,2771,,
2018/06/26,257.6912,258.2667,257.3023,257.7063,2935,,
2018/06/27,257.9066,261.1497,256.8101,260.2103,8226,,
2018/06/28,259.4899,259.6966,257,258.4436,2154,,
2018/06/29,259.4701,260.0542,258.8,259.2622,6172,,
2018/07/02,256.5649,257.9282,256.3764,257.5199,2719,,
2018/07/03,258.3996,259.4668,258,258.9282,662,,
2018/07/04,257.6491,258.6463,257.55,258.203,838,,
2018/07/05,257.1487,258.6889,257.127,257.9539,2241,,
2018/07/06,258.605,259.2521,257.53,259.2521,1724,,
2018/07/09,260.69,261.5422,260.0512,261.3066,1604,,
2018/07/10,262.0942,263.1638,261.8046,262.6341,845,,
2018/07/11,260.77,261.3784,260.0004,260.6913,872,,
2018/07/12,261.73,263.0919,261.4031,262.6404,698,,
2018/07/13,264.5116,264.8774,263.8705,263.9359,1771,,
2018/07/16,263.7003,263.8494,262.6381,262.7915,2501,,
2018/07/17,261.963,263.7596,261.963,263.6656,1259,,
2018/07/18,265.0052,265.6711,264.6917,265.4823,1111,,
2018/07/19,265.5999,265.9114,265,265.5609,1343,,
2018/07/20,264.61,264.7715,263,263.9615,1741,,
2018/07/23,263.0059,263.888,262.5283,263.512,1486,,
2018/07/24,265.014,266,264.5754,265.5704,843,,
2018/07/25,265.41,265.8531,265,265.8531,1931,,
2018/07/26,266.3662,268,266,267.8269,2946,,
2018/07/27,268.0719,269.0421,267.83,267.9135,1540,,
2018/07/30,266.2094,266.3431,265.0784,265.0784,963,,
2018/07/31,264.5803,265.6753,264.1656,265.45,9715,,
2018/08/01,266.4585,266.4585,265.4054,265.6931,1027,,
2018/08/02,265.22,265.9407,264.4752,265.9407,5789,,
2018/08/03,267.0645,268.1683,267.043,267.833,2389,,
2018/08/06,268.9082,269.673,268.5066,268.9742,3661,,
2018/08/07,269.913,270.1849,269.6091,269.9165,1556,,
2018/08/08,269.2,269.9519,269,269.5242,392,,
2018/08/09,269.4528,270.4842,269.2126,270.3027,2198,,
2018/08/10,270.4034,270.8608,269.8169,270.8608,491,,
2018/08/13,270.8,270.8,269.7,270.0913,975,,
2018/08/14,270.5303,271.6822,270.3016,271.4403,431,,
2018/08/15,271.8136,271.95,268.5,269.1672,488,,
2018/08/16,269.8665,270.5702,269.4975,270.5702,343,,
2018/08/17,270.9496,270.9496,269.3,270.0898,952,,
2018/08/20,271.12,271.7204,270.8344,270.9042,2245,,
2018/08/21,269.7068,270.5945,269.65,270.1676,1378,,
2018/08/22,268.6879,269.1116,267.9209,269.0469,1735,,
2018/08/23,269,269.5389,268.4,268.4075,1105,,
2018/08/24,268.8887,269.1712,268.1976,268.8122,699,,
2018/08/27,270.34,270.51,269.6904,270.0489,1672,,
2018/08/28,270.2928,270.2928,269.3801,269.3962,1486,,
2018/08/29,270.6282,270.8882,270,270.8882,1358,,
2018/08/30,270.3276,271.1462,269.9963,270.8162,1822,,
2018/08/31,270.0555,270.778,269.4582,270.778,1474,,
2018/09/03,271,271.3218,270.4048,270.8886,943,,
2018/09/04,271.9,271.9,270,270.2164,565,,
2018/09/05,269.4336,269.4636,267.1001,267.2106,1709,,
2018/09/06,267.15,268,266,266.4808,8274,,
2018/09/07,266.4679,267.5568,265.7969,267.5568,2362,,
2018/09/10,268,268.2021,266.85,267.2763,8824,,
2018/09/11,267.3304,267.7237,266,267.5843,5668,,
2018/09/12,268.4266,269.0461,267.11,267.8755,1217,,
2018/09/13,268.16,268.9,267.5743,267.6664,571,,
2018/09/14,268.53,269.0884,268.2366,269.0639,1964,,
2018/09/17,269.1934,269.3816,268,268.2961,1573,,
2018/09/18,268.0472,269.3215,267.7,269.3215,2363,,
2018/09/19,269.863,270.4144,269.0209,270.0782,3168,,
2018/09/20,270.0329,270.2076,269.5,270.2076,2591,,
2018/09/21,270.6181,271.3893,270.5077,271.3183,2149,,
2018/09/24,270.49,270.49,268.9011,269.2536,1076,,
2018/09/25,270.2864,270.7399,269.5,270.1243,878,,
2018/09/26,270.4,270.88,270.1016,270.7454,2643,,
2018/09/27,270.5496,272.529,269.8778,272.2987,2751,,
2018/09/28,272.4834,272.996,272,272.3235,1546,,
2018/10/01,273.45,274.5633,273.4482,274.5633,1636,,
2018/10/02,273.73,274.0931,273.4078,273.6575,1395,,
2018/10/03,273.7232,275.1252,273.5,274.9713,1703,,
2018/10/04,274.2218,274.3109,271.6856,272.1028,5526,,
2018/10/05,272.3671,272.3671,270.5775,270.5775,2117,,
2018/10/08,270.353,270.7226,269.4136,269.4136,1569,,
2018/10/09,270.2914,270.7685,269.3,270.4483,1427,,
2018/10/10,269.9262,269.9652,264.7,264.7,3081,,
2018/10/11,258.8527,260.3773,256.6867,257.6391,2896,,
2018/10/12,258.9678,259.5812,257.6985,257.6985,2209,,
2018/10/15,257.1295,257.8398,255.5001,257.8398,2895,,
2018/10/16,257.3255,260.4594,257.1621,260.4594,1157,,
2018/10/17,263.106,263.106,260.29,261.295,1558,,
2018/10/18,262.49,262.9877,260.44,260.44,3046,,
2018/10/19,261.3585,262.0081,260.2,260.815,1276,,
2018/10/22,260.0583,260.8,258.5,259.3647,1131,,
2018/10/23,255.72,256.57,253.5134,254.42,2509,,
2018/10/24,255.6868,259,255.394,255.394,950,,
2018/10/25,252.2102,255.9281,251.71,255.9281,3571,,
2018/10/26,253.1417,253.1644,249.3791,252.4761,1508,,
2018/10/29,253.27,256.3675,253.2043,253.4152,5171,,
2018/10/30,252.99,253.5505,250.8204,252.6524,4441,,
2018/10/31,256.8795,259.96,256.52,258.7509,3504,,
2018/11/01,257.89,259.13,257,258.755,836,,
2018/11/02,261.41,261.5199,258.2921,258.2921,5167,,
2018/11/05,258.52,259.7999,258.2,258.6327,1428,,
2018/11/06,259.7183,260.2105,258.33,259.5845,1481,,
2018/11/07,260.78,262.4168,260.78,262.335,938,,
2018/11/08,264.52,265.0841,263.83,264.501,1435,,
2018/11/09,264.58,264.58,262.7401,263.4722,1169,,
2018/11/12,265.81,265.81,261.418,261.418,2657,,
2018/11/13,262.21,262.9807,260,262.1165,1987,,
2018/11/14,259.6908,261.9191,258.95,258.95,1252,,
2018/11/15,259.05,259.05,255.78,257.8487,1420,,
2018/11/16,259.49,259.49,256.4,257.6363,1425,,
2018/11/19,259.1011,259.2633,255.0221,255.1677,2050,,
2018/11/20,253.3944,253.6147,250.5,251.5,1129,,
2018/11/21,252,253.9696,251.8204,253.8769,1157,,
2018/11/22,252.76,252.76,250.9,250.975,1053,,
2018/11/23,251.59,253.3063,251.3468,253.1951,1068,,
2018/11/26,254.26,255.6661,254.13,255.22,706,,
2018/11/27,257.1026,257.1026,254.6201,256.419,2809,,
2018/11/28,258.01,258.4317,257.2057,257.8113,1322,,
2018/11/29,259.579,259.579,258.3779,259.035,448,,
2018/11/30,259.45,260.5604,258.4635,260.272,516,,
2018/12/03,265.92,266.21,263.3971,263.4,1665,,
2018/12/04,262.69,262.824,261.6308,261.7937,903,,
2018/12/05,257.8892,258.6023,257.4028,257.6409,11450,,
2018/12/06,255,255,248.6007,249.4982,3294,,
2018/12/07,253.1771,255.6446,251.1748,251.1748,1043,,
2018/12/10,248.9,249.5151,245.4358,246.1,9193,,
2018/12/11,249.6516,253.6245,249.0999,251.5711,5033,,
2018/12/12,252.05,254.4192,251.91,253.856,4988,,
2018/12/13,253.8108,253.8298,252,252.6526,823,,
2018/12/14,250.1912,252,249.7466,251.0486,1127,,
2018/12/17,249.4,249.5,245.8,247.8759,1064,,
2018/12/18,244.9803,245.9995,244.052,244.5053,2660,,
2018/12/19,243.6908,244.66,243.3,244.1572,1071,,
2018/12/20,238.3,239.5419,237.58,237.7339,4652,,
2018/12/21,236.5,239.0765,235.6104,236.8818,2014,,
2018/12/24,,,,236.8818,,,
2018/12/27,236.85,237.9252,231.4395,233.6043,3058,,
2018/12/28,236.7699,239.3134,236.5,237.5521,820,,
2018/12/31,240,240.8259,239,240.72,585,,
2019/01/02,236.8799,240.42,233.65,240.42,1461,,
2019/01/03,238.3728,239.4066,235.6341,236.6175,14664,,
2019/01/04,238.4422,242.4575,237.4748,241.73,1556,,
2019/01/07,243.41,243.4268,241.7,243.4268,1424,,
2019/01/08,244.5944,247.5399,244.315,244.315,1414,,
2019/01/09,246.3825,247.378,245,245.7353,1747,,
2019/01/10,244.0134,246.635,243.4403,246.635,555,,
2019/01/11,246.9671,247.2853,245.8586,247.2105,652,,
2019/01/14,246,247.0249,245.676,246.7043,664,,
2019/01/15,248.1,249.3537,247.35,249.3537,752,,
2019/01/16,250.72,251.3704,249.9,251.2151,895,,
2019/01/17,249.78,251.3749,249.1889,251.3749,871,,
2019/01/18,253.5557,256.1232,252.9584,256.1232,1891,,
2019/01/21,255.4136,255.5884,254.51,255.3295,1197,,
2019/01/22,254.8922,254.9955,253.5,253.9384,1149,,
2019/01/23,252.5575,254.5259,252.2924,252.4609,935,,
2019/01/24,253.1,254.4186,252.7985,253.8292,906,,
2019/01/25,255.7137,255.924,255.1163,255.4031,439,,
2019/01/28,254.5485,254.5485,252,252.1678,3031,,
2019/01/29,252.02,254.1287,252.02,253.0278,1359,,
2019/01/30,253.48,255.0017,253.48,255.0017,2277,,
2019/01/31,256,257.1002,254.8818,257.1002,9381,,
2019/02/01,257.95,258.2854,256.4857,257.3746,2103,,
2019/02/04,258.3235,258.5625,257.3344,258.5314,1442,,
2019/02/05,259.42,261.6792,259.42,261.22,1785,,
2019/02/06,261.5629,262,261,261.7583,996,,
2019/02/07,261.5479,261.9444,258.3978,258.3978,2569,,
2019/02/08,258.81,259.7872,257.7367,258.012,1724,,
2019/02/11,259.8953,261.3249,259.8953,260.8597,605,,
2019/02/12,262.29,263.1398,262.2736,262.7682,1000,,
2019/02/13,264.2248,265.1,263.4718,264.2839,1250,,
2019/02/14,266.1404,266.1404,263.2076,263.569,1101,,
2019/02/15,263.05,267.13,263.0418,266.9257,1015,,
2019/02/18,266.98,267.34,266.2605,266.6241,618,,
2019/02/19,267,267,266,266.75,7162,,
2019/02/20,266.5,267.35,266.05,266.9178,2536,,
2019/02/21,268,268,265.8521,266.9899,1416,,
2019/02/22,266.72,268.005,266.39,268.005,874,,
2019/02/25,269.06,269.5476,268.6,269.243,4182,,
2019/02/26,267.8,268.7381,267.0374,268.5376,1091,,
2019/02/27,267.18,267.5019,266.4432,267.3151,4956,,
2019/02/28,266.72,267.6602,266.3751,267.257,1407,,
2019/03/01,268.31,269.0297,267.5616,267.8128,7803,,
2019/03/04,270.1498,270.3684,268.8624,268.8624,4734,,
2019/03/05,268.72,269.4457,268,269.4457,3467,,
2019/03/06,269.0287,269.3443,267.8659,268.0983,2049,,
2019/03/07,267,268.7039,266.81,267.9208,995,,
2019/03/08,266.5116,266.9746,264.7291,265.06,3088,,
2019/03/11,266.94,269,266.2404,268.93,3750,,
2019/03/12,269.7792,269.7825,268.876,269.0448,2175,,
2019/03/13,269.05,270.8481,268.8834,270.4443,1128,,
2019/03/14,270.34,271.0539,270,270.9587,2519,,
2019/03/15,271.1612,272,270.4999,272,2517,,
2019/03/18,271.7952,272.3368,271.4461,271.9434,3279,,
2019/03/19,271.85,273.924,271.85,273.7,2974,,
2019/03/20,272.3198,272.5825,270.7,270.7,1561,,
2019/03/21,269.985,273.0103,269.3976,272.6236,921,,
2019/03/22,272.96,273.7453,270.55,270.6469,1264,,
2019/03/25,269.1418,269.7584,268.2564,269.0849,3498,,
2019/03/26,270,272.5,270,271.5172,6597,,
2019/03/27,273.1,273.1,270.5252,271.41,1118,,
2019/03/28,271.7198,273.16,271.6581,272.1163,885,,
2019/03/29,273.5,274.2018,273.1831,274,1096,,
2019/04/01,276,277.3395,275.0001,277.25,2072,,
2019/04/02,277.64,278.4204,277.5,278.0638,1781,,
2019/04/03,278.9,279.5491,278.3566,279.4499,5911,,
2019/04/04,278.4132,279.2806,278.1633,278.6966,2553,,
2019/04/05,279.2373,280.2949,278.95,279.9672,1712,,
2019/04/08,279.66,279.6719,278.1753,278.9719,1733,,
2019/04/09,279.3661,279.3661,277.38,277.6035,9924,,
2019/04/10,277.8819,278.7711,277.8306,278.2219,1229,,
2019/04/11,278.6455,279.0559,277.7196,278.6657,4222,,
2019/04/12,278.1,279.2029,278,278.7033,3194,,
2019/04/15,279.5155,279.57,278.59,279.0193,1381,,
2019/04/16,279.4942,280.5398,279.4942,280.2822,2702,,
2019/04/17,279.9167,280.8,279.2958,279.3374,1511,,
2019/04/18,278.9633,281.1096,278.7401,280.57,5633,,
2019/04/23,280.99,283.5,280.5646,283.3823,3839,,
2019/04/24,283.1395,283.7883,282.7837,283.6063,1051,,
2019/04/25,284.1588,284.7,282.9659,284.2519,1942,,
2019/04/26,283.76,284.3718,283.3,284.3718,2346,,
2019/04/29,284.5,285.5,284.4,285.2555,9387,,
2019/04/30,284.4111,284.5204,283.0386,283.6143,1808,,
2019/05/02,283.5822,283.8471,282.489,282.489,1911,,
2019/05/03,283.5637,284.7952,283.1624,284.5486,1014,,
2019/05/06,280.19,282.22,279.5515,282.0954,8816,,
2019/05/07,282.7214,282.8332,279.0399,279.5515,2661,,
2019/05/08,279.1755,279.7017,277.25,278.8628,1097,,
2019/05/09,277.1521,277.4611,273.7,274.0041,1880,,
2019/05/10,276.7025,277.2062,272.8163,273.2186,23959,,
2019/05/13,275.3116,275.3116,270.8159,271.5344,4052,,
2019/05/14,272.0648,275.3142,271.84,274.7497,5300,,
2019/05/15,275.1421,275.8788,273.0699,275.8725,991,,
2019/05/16,275.5721,279.8641,275,279.7892,1239,,
2019/05/17,278.3388,279.5457,276.8511,279.2062,1844,,
2019/05/20,278.6393,278.8403,275.3237,276.4156,1991,,
2019/05/21,277.5264,278.2376,276.8687,277.9761,2558,,
2019/05/22,277.6968,278.0604,276.3486,277.6404,3359,,
2019/05/23,276.2637,276.6199,273.75,273.8634,1703,,
2019/05/24,274.6598,275.3783,273.566,274.1514,1000,,
2019/05/27,275.1388,275.6028,274.6205,275,2349,,
2019/05/28,275.5853,275.7323,274.1999,274.6481,5070,,
2019/05/29,272.3023,272.3023,271.3549,271.422,7872,,
2019/05/30,272.41,273.3896,272.0928,272.0928,1217,,
2019/05/31,270.06,270.0736,268.5,270.0736,9171,,
2019/06/03,267.7376,268.8776,266.8178,268.5072,2525,,
2019/06/04,266.3892,270.3755,266.2392,270.3755,3252,,
2019/06/05,271.4517,273.1112,270.9999,272.2982,5324,,
2019/06/06,273.7218,274.8012,272.3,272.925,2604,,
2019/06/07,274.7866,276.3324,273.7632,275.5323,4481,,
2019/06/10,276.9453,278.0512,276.8371,278.0512,1671,,
2019/06/11,277.8257,279.3931,277.8,277.8194,4285,,
2019/06/12,276.29,277.2622,276.0295,276.7847,1404,,
2019/06/13,276.8395,278.38,276.5456,277.7749,2265,,
2019/06/14,277.65,278.5471,277.1507,278.5057,2467,,
2019/06/17,279.31,279.5337,278.3,278.8116,3377,,
2019/06/18,278.54,283.4921,277.9013,282.9797,7992,,
2019/06/19,283.1,283.1671,282.307,282.5306,3282,,
2019/06/20,283.871,284.699,283.3714,283.58,7085,,
2019/06/21,283.9,283.9,282.3967,283.316,3108,,
2019/06/24,281.8444,282.18,280.9,281.1337,3854,,
2019/06/25,280.1718,280.9338,279.7935,279.9994,2340,,
2019/06/26,279.2541,280.6776,278.9525,279.07,4062,,
2019/06/27,280.3,280.3,278.6254,279.296,1386,,
2019/06/28,279.9621,280.6292,279.9521,280.6292,1856,,
2019/07/01,285.4993,285.8599,284.5,284.7213,3385,,
2019/07/02,285.1215,285.6916,284.3088,284.9348,4730,,
2019/07/03,286.28,287.9278,286.28,287.9278,2984,,
2019/07/04,288.5448,288.7987,288.0563,288.6184,2741,,
2019/07/05,288.6,288.6,287.06,287.9706,1321,,
2019/07/08,287.5299,288.1775,287.2927,287.4568,1580,,
2019/07/09,286.2663,287.2478,285.8656,287.066,1348,,
2019/07/10,286.9163,288.736,286.3253,287.3308,1552,,
2019/07/11,287.9463,288.2569,287.2118,287.7637,1994,,
2019/07/12,287.8645,288.6699,287.75,288.2925,1348,,
2019/07/15,288.6,289.1029,288.199,288.7395,1388,,
2019/07/16,288.941,290.05,288.9,289.6579,1737,,
2019/07/17,289.627,289.7452,287.91,288.1662,2426,,
2019/07/18,286,287.5787,286,286.6221,2769,,
2019/07/19,288.4484,288.9906,288.01,288.5866,1275,,
2019/07/22,287.217,288,287.0844,287.3906,954,,
2019/07/23,289.1466,290.6715,288.8324,290.2568,1764,,
2019/07/24,291.2685,291.8367,290.6301,291.4026,1145,,
2019/07/25,293.0031,294.0553,289.9866,290.728,5353,,
2019/07/26,290.9325,292.6166,290.9325,292.6166,929,,
2019/07/29,292.0619,293.1943,291.85,291.921,1230,,
2019/07/30,292.0338,292.0599,289.5437,290.2785,3941,,
2019/07/31,290.0237,290.9206,290.0237,290.9206,1436,,
